title,artist,lyrics,genre,year,source,url,scraped_at
2na ( Tuna ),Unknown,"Şarkı Sözleri
Sanatçılar
2na ( Tuna )
2na ( Tuna )
Tweet
28 ( Yirmi Sekiz )
Anons Feat. Kupa-A
Ayarım Kaçarsa
Bilmem Feat. Pit10
Çoklu Kişilik Bozukluğu
Empati Feat. Salt Empoze
Sövenzi
Zayıf Nokta Feat. Salt Empoze",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/723/2na-tuna,2025-10-25T20:35:47.450310
3 Doors Down,Unknown,"Şarkı Sözleri
Sanatçılar
3 Doors Down
3 Doors Down
Tweet
Every Time You Go
Father's Son
Going Down In Flames
Here By Me
It's Not Me
Loser
She Don't Want The World
Story of a Girl
Ticket To Heaven
When Its Over
Your Arms Feel Like Home",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/5223/3-doors-down,2025-10-25T20:35:49.442624
30 Seconds to Mars,Unknown,"Şarkı Sözleri
Sanatçılar
30 Seconds to Mars
30 Seconds to Mars
Tweet
93 Million Miles
A Modern Myth
Capricorn (A Brand New Name)
From Yesturday",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/8252/30-seconds-to-mars,2025-10-25T20:35:50.472154
36 Crazyfists,Unknown,"Şarkı Sözleri
Sanatçılar
36 Crazyfists
36 Crazyfists
Tweet
An Agreement Called Forever
Destroy The Map
Eightminutesupsidedown
Elysium
I'll Go Until My Heart Stops
Kenai
The City Below",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/5868/36-crazyfists,2025-10-25T20:35:52.274933
3OH!3,Unknown,"Şarkı Sözleri
Sanatçılar
3OH!3
3OH!3
Tweet
Can't Do It Alone
Colorado Sunrise
I Can't Do It Alone
Neatfreak47
Saydem Up
Tapp",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/8131/3oh-3,2025-10-25T20:35:53.644179
"3rd and the Mortal, The",Unknown,"Şarkı Sözleri
Sanatçılar
3rd and the Mortal, The
3rd and the Mortal, The
Tweet
Aurora Australis
Aurora Borealis
Azure
Eat The Distance
Magma
Oceana
Persistent And Fleeting
Sorrow
Stairs
Vavonia Part II",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/7300/3rd-and-the-mortal-the,2025-10-25T20:35:54.695932
40 Below Summer,Unknown,"Şarkı Sözleri
Sanatçılar
40 Below Summer
40 Below Summer
Tweet
Awakening
Breathless
I'm Still Bleeding
Jonesin'
Power Tool
Tell Me Now",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/7549/40-below-summer,2025-10-25T20:35:58.642204
4ft Fingers (Four Feet Fingers),Unknown,"Şarkı Sözleri
Sanatçılar
4ft Fingers (Four Feet Fingers)
4ft Fingers (Four Feet Fingers)
Tweet
40 Years Of Misery
Carpe Diem
Coffee Grinder
Eye for an Eye
Gone But Not Forgotten
Hopeless Romantic
One Night Stand
Working Hero",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2182/4ft-fingers-four-feet-fingers,2025-10-25T20:36:00.340317
5 Chinese Brothers,Unknown,"Şarkı Sözleri
Sanatçılar
5 Chinese Brothers
5 Chinese Brothers
Tweet
Claudine
Headlong To the Truth (The Avalanche Song)
If I Ain't Falling
LIKE A MOLE IN THE GROUND
Product of Dysfunction
Trust Me",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4791/5-chinese-brothers,2025-10-25T20:36:02.768287
"69 Eyes, The",Unknown,"Şarkı Sözleri
Sanatçılar
69 Eyes, The
69 Eyes, The
Tweet
Crashing High
Devils
Hevioso
Los Angeles
Mrs. Sleazy
No Hesitation
Smashed'n'Trashed
Sugarman
Truck On
Wages Of Sin
Wrap Your Troubles In",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4759/69-eyes-the,2025-10-25T20:36:06.556594
7 Seconds,Unknown,"Şarkı Sözleri
Sanatçılar
7 Seconds
7 Seconds
Tweet
Grown Apart
Here's Your Warning
Just One Day
Our Core
Red And Black
Slow Down A Second
Sour Grapes
The Night Away
This Is Temporary
This World Of Mine
Tied Up In Rhythm
You Lose!",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/7898/7-seconds,2025-10-25T20:36:07.967000
702,Unknown,"Şarkı Sözleri
Sanatçılar
702
702
Tweet
'2' Interlude
'7' Interlude
Don't Go Breaking My Heart
Jealousy
Places
Pootie Tangin",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/3884/702,2025-10-25T20:36:11.078935
7L & Esoteric,Unknown,"Şarkı Sözleri
Sanatçılar
7L & Esoteric
7L & Esoteric
Tweet
Graphic Violence
Guest List
Precision
Protocol
Rest In Peace
Rules Of Engagement (featuring J-Live & Count Bass D)
Watch Me",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/3188/7l-esoteric,2025-10-25T20:36:12.785007
88 Fingers Louie,Unknown,"Şarkı Sözleri
Sanatçılar
88 Fingers Louie
88 Fingers Louie
Tweet
Reparation
Smart Enough To Run
Two-Faced Bastard
Worst Man Won",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/5359/88-fingers-louie,2025-10-25T20:36:14.676846
98 Degrees,Unknown,"Şarkı Sözleri
Sanatçılar
98 Degrees
98 Degrees
Tweet
Can You Imagine
Come & Get It
Intro (98 Degrees)
Never Givin' Up
Never Giving Up
Never Let Go
She's Out Of My Life
This I Promise You",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/3802/98-degrees,2025-10-25T20:36:18.079863
98 Mute,Unknown,"Şarkı Sözleri
Sanatçılar
98 Mute
98 Mute
Tweet
Ask Yourself
Better Days Ahead
Bullet for You
Fair Game
Ground Zero
Hangman
How Do You Feel Now?
If We Quit
Survive
Them
Wrong",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2125/98-mute,2025-10-25T20:36:18.402694
A,Unknown,"Şarkı Sözleri
Sanatçılar
A
A
Tweet
6 O'clock
Die Tonight
For Starters
Monkey Kong
Took It Away
Warning
Why Don't You Cry About It?",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4444/a,2025-10-25T20:36:18.716783
A Change Of Pace,Unknown,"Şarkı Sözleri
Sanatçılar
A Change Of Pace
A Change Of Pace
Tweet
A Song The World Can Sing Out Loud
Loose Lips Sink Ships
Prepare The Masses
White Lines And Lipstick",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4225/a-change-of-pace,2025-10-25T20:36:22.202925
A Day In The Life,Unknown,"Şarkı Sözleri
Sanatçılar
A Day In The Life
A Day In The Life
Tweet
Candycanes And Cola
Do You Have A Map Because I'm Lost In Your Eyes",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2348/a-day-in-the-life,2025-10-25T20:36:23.821922
A Flock Of Seagulls,Unknown,"Şarkı Sözleri
Sanatçılar
A Flock Of Seagulls
A Flock Of Seagulls
Tweet
Burnin' Up
D.N.A.
Hot Tonight
Magic
Over The Border
Space Age Love Song
Standing In The Doorway
You Can Run",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2178/a-flock-of-seagulls,2025-10-25T20:36:26.092381
A Girl Called Eddy,Unknown,"Şarkı Sözleri
Sanatçılar
A Girl Called Eddy
A Girl Called Eddy
Tweet
Did you see the moon tonight
People used to dream about the future
Somebody hurt you",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2949/a-girl-called-eddy,2025-10-25T20:36:26.369278
A Global Threat,Unknown,"Şarkı Sözleri
Sanatçılar
A Global Threat
A Global Threat
Tweet
Bloody, Red Eyes
Filthy Greedy Guilt
Get In The Coffin
In The Red
On the Clock
Pass The Time
Sirens
This Town",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/3300/a-global-threat,2025-10-25T20:36:26.675412
A Life Once Lost,Unknown,"Şarkı Sözleri
Sanatçılar
A Life Once Lost
A Life Once Lost
Tweet
Joan Said Please
Nevermore Will They Have An Understanding...",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/8016/a-life-once-lost,2025-10-25T20:36:27.987304
A Perfect Circle,Unknown,"Şarkı Sözleri
Sanatçılar
A Perfect Circle
A Perfect Circle
Tweet
13 Minutes
A Stranger
Believe
magdelena
Orestes
Orestes (Alternate Lyrics)
Ozzy's Cure
Pet
Sleeping Beauty
Vanishing
What's Going On",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4751/a-perfect-circle,2025-10-25T20:36:29.428133
A Small Victory,Unknown,"Şarkı Sözleri
Sanatçılar
A Small Victory
A Small Victory
Tweet
Clavicle
Farewell Copeside
Sirens Over Sinclare
Teddy Duchamp Is No Loony",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/7713/a-small-victory,2025-10-25T20:36:30.042099
A Thorn For Every Heart,Unknown,"Şarkı Sözleri
Sanatçılar
A Thorn For Every Heart
A Thorn For Every Heart
Tweet
99 With An Anchor
Things Aren't So Beautiful Now (Part 2)",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4371/a-thorn-for-every-heart,2025-10-25T20:36:31.013188
A Wilhelm Scream,Unknown,"Şarkı Sözleri
Sanatçılar
A Wilhelm Scream
A Wilhelm Scream
Tweet
1957
Beautiful Girl Disease
Better Health Through Screaming In Tune
Mercy Day For Mr. Vengeance
They Like Their Turtlenecks Ribbed
William Blake Overdrive",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/2956/a-wilhelm-scream,2025-10-25T20:36:32.847494
A-Teens,Unknown,"Şarkı Sözleri
Sanatçılar
A-Teens
A-Teens
Tweet
Back For More
Can't Help Falling in Love
Closer To Perfection
Halfway Around the World
Hi And Goodbye
In The Blink Of An Eye
Shame Shame Shame
This Year",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/3687/a-teens,2025-10-25T20:36:33.854025
A.C.T.,Unknown,"Şarkı Sözleri
Sanatçılar
A.C.T.
A.C.T.
Tweet
A Loaded Situation. Surveying Room
Dance Of Mr. Grumble
Intro
Relationships Part 2. Svetlana
Relationships Part 7. Little Beauty
Relationships, Part 4: Second Thoughts
She / Male",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/9150/a-c-t,2025-10-25T20:36:34.228657
"A.K.A.s, The",Unknown,"Şarkı Sözleri
Sanatçılar
A.K.A.s, The
A.K.A.s, The
Tweet
Every Great Western
Freedom Vs. The Perception Of Necessity
The Best Way To Beat A Mid-Life Crisis (Is To Be Dead)",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/6989/a-k-a-s-the,2025-10-25T20:36:34.562189
A.n.i.m.a.l.,Unknown,"Şarkı Sözleri
Sanatçılar
A.n.i.m.a.l.
A.n.i.m.a.l.
Tweet
Alas
Desde La Trinchera
El Nuevo Camino Del Hombre
Esclavo De Ilusion
Hambre!
Highway To Hell ....
Lo Mejor De Lo Peor
Mal Camino
Mi Barrio
Nuestro Pacto
Pueblos Erguidos
Vamos Por Mas",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/4495/a-n-i-m-a-l,2025-10-25T20:36:35.147512
A.R. Kane,Unknown,"Şarkı Sözleri
Sanatçılar
A.R. Kane
A.R. Kane
Tweet
A Love From Outer Space
and it seems like I'll stay
In A Circle
Sulliday
The Madonna Is With Child",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/7626/a-r-kane,2025-10-25T20:36:35.530254
Aaliyah,Unknown,"Şarkı Sözleri
Sanatçılar
Aaliyah
Aaliyah
Tweet
Ain't Never
Are You Ready
Are You That Somebody
Death Of a Playa feat. Rashad
Down With The Clique
I Miss You
Let Me Know
Read Between The Lines
Try Again
You Messed Up",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sanatci/5675/aaliyah,2025-10-25T20:36:36.281148
Azap Çemberinde Bir GülEsengül,Unknown,"Şarkı Sözleri
Sanatçılar
Esengül
Azap Çemberinde Bir Gül
Azap Çemberinde Bir Gül
Esengül
Şarkı Sözleri
İzle ve Dinle
baştan bozuk bu dünyanın temeli
hep ağlıyor seveni sevileni
biz tesadüf yaşıyoruz dünyada
sarmış etrafımız azap çemberi
ne hayattan bir umut ne yardan vefa
gözlerim yaş dolu kalbimde cefa
her dertten yıpranan garip gönlüm
belkide sürecek mahşerde sefa
bazen hüzünlüyüz bazen mutluyuz
acıyla geçiyor bütün ömrümüz
kurtuluş yok bu elemden kederden
yaşamada tat yok zaten ölmüşüz
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Bir Yoksula Rastladım
Çok Geç Olmadan
Gizli Yara
Taht Kurmuşsun Kalbime
Uzadı Geceler",arabesk,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/8971/azap-cemberinde-bir-gul,2025-10-25T20:41:49.137542
Bir Yoksula RastladımEsengül,Unknown,"Şarkı Sözleri
Sanatçılar
Esengül
Bir Yoksula Rastladım
Bir Yoksula Rastladım
Esengül
Şarkı Sözleri
İzle ve Dinle
Bir yoksula rasladım yol kenarında
Uzanmış yatıyordu boylu boyunca
Kan içinde heryanı yardım eyledim
Ayrılmadım başucundan üç gün bekledim
Sordum bu hale kim koydu seni ey yoksul
Dedi vermediler bende yari kaçırdım
Dedim seni çok dövdmüşler nasıl dayandın
Dedi yar karşımdaydı acı duymadım
Olurmu yoksulu böyle taşlara çalmak
Olurmu dostlar seveni yardan ayırmak
Anlatırken derdini içim kan ağladı
Yazık oldu yoksulu kimse duymadı
Yoksulların sevmeye hakkı yokmudur
Tanrım dünyanın kanunu yoksa bumudur
Çağresiz ağlıyordu yoksul neylesin
Yar ismini deli deli haykırıyordu
Sordum bo hale kim koydu seni ey yoksul
Dedi vermediler bende yari kaçırdım
Dedim seni çok dövdmüşler nasıl dayandın
Dedi yar karşımdaydı acı duymadım
Olurmu yoksulu böyle taşlara çalmak
Olurmu dostlar seveni yardan ayırmak
Anlatırken derdini içim kan ağladı
Yazık oldu yoksulu kimse duymadı
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Azap Çemberinde Bir Gül
Çok Geç Olmadan
Gizli Yara
Taht Kurmuşsun Kalbime
Uzadı Geceler",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/9757/bir-yoksula-rastladim,2025-10-25T20:41:49.564770
Çok Geç OlmadanEsengül,Unknown,"Şarkı Sözleri
Sanatçılar
Esengül
Çok Geç Olmadan
Çok Geç Olmadan
Esengül
Şarkı Sözleri
İzle ve Dinle
Yıllarca bekledim baktım çare yok
Sana bu sevgi bu aşk anladım ki çok
Ne yazık boş yere geçip gitti günler
Kaç bahar geçti bak soldu hep güller
Senin olmadan, aşka doymadan
Bırak gideyim sabah olmadan
Senin olmadan, aşka doymadan
Bırak gideyim çok geç olmadan
Yalnız biz değiliz sevip ayrılan
Sonunda ben oldum bak yalnız kalan
Yok artık kalbimde ne aşk ne de sevgi
İstemem artık git istemem seni
Senin olmadan, aşka doymadan
Bırak gideyim sabah olmadan
Senin olmadan, aşka doymadan
Bırak gideyim çok geç olmadan
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Azap Çemberinde Bir Gül
Bir Yoksula Rastladım
Gizli Yara
Taht Kurmuşsun Kalbime
Uzadı Geceler",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/2107/cok-gec-olmadan,2025-10-25T20:41:49.890146
Gizli YaraEsengül,Unknown,"Şarkı Sözleri
Sanatçılar
Esengül
Gizli Yara
Gizli Yara
Esengül
Şarkı Sözleri
İzle ve Dinle
maksadin sevmekmi
yoksa öldürmekmi
kader vurmus zaten
çektiğim yetmezmi
içimde sönmeyen
gizli bir yaram var
kime rastladıysam
hep asktan dert yanar
hasretin bir alev
çekilmez azab oldu
seninle geçen bir
ömre yazık oldu
sevilmek arzusu
içimde zehroldu
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Azap Çemberinde Bir Gül
Bir Yoksula Rastladım
Çok Geç Olmadan
Taht Kurmuşsun Kalbime
Uzadı Geceler",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/12049/gizli-yara,2025-10-25T20:41:50.317500
Uzadı GecelerEsengül,Unknown,"Şarkı Sözleri
Sanatçılar
Esengül
Uzadı Geceler
Uzadı Geceler
Esengül
Şarkı Sözleri
İzle ve Dinle
Uzadı geceler sensiz geçmiyor
Hasretin içimde alevleniyor
Kiminle payalaşayım sensiz hayatı?
Sen olmadan kollarım boş sabah oluyor
Ne olur yanından ayırma beni
Bir günlük yokluğun yıl olur bana
Bir ömür boyunca yalnız benim ol
Ayrılık kolay mı seven insana?
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Azap Çemberinde Bir Gül
Bir Yoksula Rastladım
Çok Geç Olmadan
Gizli Yara
Taht Kurmuşsun Kalbime",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/27214/uzadi-geceler,2025-10-25T20:41:50.637747
ColorsCrossfade,Unknown,"Şarkı Sözleri
Sanatçılar
Crossfade
Colors
Colors
Crossfade
Şarkı Sözleri
İzle ve Dinle
Can you feel it crush you does it seem to bring the worst in you out
There's no running away from these things that hold you down
Do they complicate you because they make you feel like this
Of all the colors that you've shine this is surely not your best
But you should know these colors that you're shining are
Surely not the best colors that you shine
Surely not the best colors that you shine
I know you feel alone yeah and no one else can figure you out
But don't you ever turn away from the ones that help you down
Well they'd love to save you don't you know they love to see you smile
But these colors that you've shined are surely not your style
But you should know these colors that you're shining are
Surely not the best colors that you shine
Surely not the best colors that you shine
I know you're feeling like you're lost
But you should know these colors that you're shining are
I know you're feeling like you're lost you feel you've drifted way too far
Did you know these colors that you
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Breathing Slowly
Disco",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/58716/colors,2025-10-25T20:59:15.033812
DiscoCrossfade,Unknown,"Şarkı Sözleri
Sanatçılar
Crossfade
Disco
Disco
Crossfade
Şarkı Sözleri
İzle ve Dinle
You would give it all up in an instant,
I bet you torched your house with your own hands.
You'd let me break your back so you could lie in it,
And never get up, never get up from it.
You're back into that smack do you know you act,
Just like a whore beggin' for crack or a sack.
You think you revolutionize with every break you take you bring me down.
Does anybody know who the fuck you are?
Does anybody care who the fuck you are?
You're wasted now and you're gettin' on down with the disco!
You're wasted now and you think you want to leave but you don't go!
You're wasted now and your pants have been soiled by you disco!
You're wasted now and you THINK there was a point but you don't know!
You would take us all down with you if you
Would stab me in the back with your own hands,
Never turn around to see if I'm okay,
I'll always get up, get up in your face.
You're one of those people everybody just loves to hate,
Just a person everybody else loves to blame.
You think we care well every breath you take just brings us down.
Does anybody know who the fuck you are?
Does anybody care how the fuck you are?
You're wasted now and you're gettin' on down with the disco!
You're wasted now and you think you want to leave but you don't go!
You're wasted now and your pants have been soiled by you disco!
You're wasted now and you think there was a point but you... don't know!
So what's your point?
But what's your point?
You bring it back for me!
Those things I thought had left me!
That hate that greed that bleeds me!
Become the speed that feeds me!
You're wasted now and you're gettin' on down with the disco!
You're wasted now and you think you want to leave but you don't go!
You're wasted now and your pants have been soiled by you disco!
You're wasted now and you think there was a point but you... don't know!
Burada yer alan videolar YouTube üzerinden anlık olarak alınmaktadır. YouTube üzerinden kaldırıldığında buradan da otomatik olarak kaldırılacaktır. Özel olarak kaldırılmasını istediğiniz içerik varsa bize
[email protected]
adresinden ulaşabilirsiniz.
Videoları Göster
Diğer Şarkıları
Breathing Slowly
Colors",pop,Unknown,sarkisozleri.bbs.tr,https://www.sarkisozleri.bbs.tr/sarki/86066/disco,2025-10-25T20:59:15.482261
